BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster_result
30.044075,1.0,420.0,0.0,420.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,415.969082,163.023401,1.0,12,Cluster 3.0
967.177679,1.0,208.4,0.0,208.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,431.402414,846.724721,0.0,12,Cluster 2.0
1541.047251,1.0,100.0,0.0,100.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,325.179537,329.548006,0.0,12,Cluster 2.0
1098.392083,1.0,0.0,0.0,0.0,1297.518366,0.0,0.0,0.0,0.25,4,0,1200.0,1490.988443,330.627174,0.090909,12,Cluster 2.0
1002.791997,1.0,0.0,0.0,0.0,234.105509,0.0,0.0,0.0,0.083333,3,0,1200.0,239.80734,225.238271,0.0,12,Cluster 2.0
2368.013568,1.0,0.0,0.0,0.0,229.104451,0.0,0.0,0.0,0.5,7,0,2500.0,660.566074,675.757657,0.0,12,Cluster 2.0
4539.839383,1.0,384.0,209.0,175.0,74.101229,1.0,0.083333,0.916667,0.083333,1,13,5000.0,879.549573,2035.107418,0.0,12,Cluster 3.0
2681.041081,1.0,0.0,0.0,0.0,1865.578447,0.0,0.0,0.0,0.083333,1,0,7000.0,2806.574314,698.295365,0.0,12,Cluster 2.0
827.255067,1.0,281.97,0.0,281.97,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,298.808637,232.286208,0.0,12,Cluster 2.0
26.621291,0.363636,426.83,426.83,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,6000.0,195.490843,88.384521,0.0,12,Cluster 2.0
2525.493672,1.0,490.0,0.0,490.0,1470.99071,0.5,0.0,0.416667,0.5,20,6,6000.0,1130.147035,796.560224,0.0,12,Cluster 4.0
3563.23692,1.0,709.9,609.9,100.0,779.264494,1.0,1.0,0.083333,0.166667,2,16,7000.0,826.576112,817.39586,0.0,12,Cluster 3.0
3645.191927,1.0,2311.83,2311.83,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,4500.0,1778.093952,1143.572365,0.0,12,Cluster 3.0
191.314058,1.0,860.95,860.95,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,800.0,1001.313048,194.636798,0.083333,12,Cluster 3.0
1172.344218,1.0,454.21,0.0,454.21,0.0,0.916667,0.0,0.916667,0.0,0,21,1000.0,447.202927,8791.735512,0.0,12,Cluster 3.0
30.692503,0.454545,205.06,0.0,607.76,0.0,0.916667,0.0,1.0,0.0,0,35,4500.0,163.982192,55.660981,0.0,12,Cluster 3.0
152.255187,0.833333,894.28,894.28,0.0,0.0,0.5,0.5,0.0,0.0,0,5,4000.0,304.061592,84.043137,0.0,6,Cluster 2.0
18.293628,0.545455,117.65,0.0,117.65,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,186.00215,88.133951,0.2,12,Cluster 2.0
1150.280984,1.0,450.0,250.0,200.0,0.0,0.25,0.166667,0.083333,0.0,0,4,1200.0,839.754013,766.890275,0.0,12,Cluster 2.0
11654.55492,1.0,463.0,74.0,389.0,3096.807933,0.583333,0.083333,0.416667,0.416667,17,7,12500.0,3024.60947,5148.045052,0.0,12,Cluster 4.0
6388.108487,1.0,0.0,0.0,0.0,3768.696678,0.0,0.0,0.0,0.25,3,0,8000.0,10973.14532,2384.817152,0.083333,12,Cluster 4.0
1135.53683,1.0,50.98,0.0,50.98,0.0,0.333333,0.0,0.333333,0.0,0,4,1200.0,320.592941,385.347014,0.0,12,Cluster 2.0
37.911473,0.818182,254.0,84.0,170.0,0.0,0.666667,0.166667,0.5,0.0,0,12,3000.0,248.076679,185.502626,0.5,12,Cluster 3.0
219.885039,1.0,1857.17,1367.65,489.52,0.0,0.75,0.166667,0.583333,0.0,0,16,1800.0,630.186926,210.086007,0.0,12,Cluster 3.0
214.699856,1.0,440.44,440.44,0.0,0.0,1.0,1.0,0.0,0.0,0,22,3000.0,541.027445,197.29764,0.0,12,Cluster 3.0
88.570138,1.0,535.83,0.0,535.83,0.0,1.0,0.0,1.0,0.0,0,29,2700.0,235.021379,137.341622,0.090909,12,Cluster 3.0
918.22723,1.0,0.0,0.0,0.0,869.988157,0.0,0.0,0.0,0.083333,6,0,1200.0,881.16504,1938.465006,0.0,12,Cluster 2.0
78.402006,1.0,233.34,0.0,233.34,0.0,0.833333,0.0,0.833333,0.0,0,10,3100.0,278.825852,202.802547,0.0,12,Cluster 3.0
1207.888199,0.875,1342.36,1037.96,304.4,1738.109478,0.875,0.875,0.5,0.25,2,27,4000.0,288.883026,312.026316,0.0,8,Cluster 3.0
745.774052,1.0,0.0,0.0,0.0,1221.85443,0.0,0.0,0.0,0.25,6,0,5000.0,1169.235129,242.84674,0.0,12,Cluster 2.0
2154.175363,1.0,1628.07,1628.07,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,5000.0,654.505745,507.655831,0.0,12,Cluster 2.0
1475.973063,1.0,181.63,181.63,0.0,2252.747969,0.916667,0.916667,0.0,0.5,17,13,1800.0,2588.459613,960.647101,0.083333,12,Cluster 4.0
869.328293,0.75,0.0,0.0,0.0,1153.925205,0.0,0.0,0.0,0.125,3,0,1200.0,150.755024,337.986933,0.0,8,Cluster 2.0
2135.365916,1.0,0.0,0.0,0.0,1884.671403,0.0,0.0,0.0,0.166667,3,0,3000.0,565.655851,659.678948,0.0,12,Cluster 2.0
5408.754166,1.0,1207.24,979.36,227.88,3064.470065,0.166667,0.166667,0.083333,0.916667,20,18,7000.0,3130.304246,2767.052658,0.0,12,Cluster 4.0
833.541256,1.0,0.0,0.0,0.0,1422.637361,0.0,0.0,0.0,0.333333,8,0,2500.0,180.104404,282.085369,0.0,12,Cluster 2.0
1422.3042,1.0,0.0,0.0,0.0,115.324837,0.0,0.0,0.0,0.083333,1,0,3000.0,3489.163639,5873.275911,0.083333,12,Cluster 2.0
11.78569,0.272727,69.9,69.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,266.254303,116.316856,0.0,12,Cluster 2.0
412.592491,0.545455,0.0,0.0,0.0,1852.218171,0.0,0.0,0.0,0.25,3,0,2500.0,3935.004997,394.904628,0.0,12,Cluster 2.0
1373.174839,1.0,215.0,0.0,215.0,0.0,0.25,0.0,0.166667,0.0,0,10,8500.0,598.012696,319.996667,0.0,12,Cluster 2.0
2719.639153,1.0,715.81,715.81,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,10000.0,694.102974,724.758705,0.0,12,Cluster 2.0
4184.915498,1.0,0.0,0.0,0.0,3757.68359,0.0,0.0,0.0,0.5,13,0,5000.0,0.0,1132.9574644,0.0,12,Cluster 4.0
658.6552,1.0,629.99,629.99,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,353.862252,247.500183,0.0,12,Cluster 2.0
5757.919072,1.0,5544.45,3169.2,2375.25,2722.524205,1.0,0.75,1.0,0.416667,8,59,7000.0,2370.147958,2411.305205,0.0,12,Cluster 1.0
18.549421,0.090909,132.0,0.0,132.0,0.0,0.333333,0.0,0.333333,0.0,0,4,19500.0,3610.565153,66.187935,0.0,12,Cluster 2.0
1.059103,0.181818,25.5,25.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,563.748018,83.648417,0.5,12,Cluster 2.0
87.704546,1.0,352.83,0.0,352.83,0.0,1.0,0.0,0.888889,0.0,0,12,1000.0,231.563721,132.432847,0.285714,9,Cluster 3.0
131.760301,1.0,789.43,787.48,1.95,0.0,1.0,1.0,0.083333,0.0,0,14,5000.0,2023.907685,187.636973,0.916667,12,Cluster 3.0
269.966481,0.636364,0.0,0.0,0.0,1579.555134,0.0,0.0,0.0,0.166667,2,0,3000.0,2097.898378,272.284192,0.125,12,Cluster 2.0
1374.266113,1.0,1814.3,1596.8,217.5,0.0,0.666667,0.333333,0.416667,0.0,0,10,6500.0,2668.399516,413.987806,0.0,12,Cluster 3.0
55.321121,0.909091,805.25,0.0,805.25,0.0,1.0,0.0,1.0,0.0,0,24,4000.0,797.688136,149.269198,0.9,12,Cluster 3.0
846.091011,1.0,2599.2,1212.28,1386.92,0.0,0.916667,0.333333,0.916667,0.0,0,19,3000.0,1900.699307,195.516066,0.0,12,Cluster 3.0
4694.671605,1.0,0.0,0.0,0.0,4174.716471,0.0,0.0,0.0,0.5,14,0,12000.0,8919.228234,1075.889659,0.0,12,Cluster 4.0
3124.579024,1.0,1620.09,1199.92,420.17,3440.35465,0.833333,0.666667,0.25,0.166667,8,27,3600.0,4563.851228,1920.9573,0.083333,12,Cluster 3.0
279.608696,1.0,3034.92,0.0,3034.92,0.0,1.0,0.0,1.0,0.0,0,12,2900.0,2928.909865,2733.317012,0.083333,12,Cluster 3.0
41.301246,1.0,655.79,655.79,0.0,0.0,1.0,1.0,0.0,0.0,0,13,6000.0,685.985441,185.521414,1.0,12,Cluster 3.0
21.960773,1.0,175.45,0.0,175.45,0.0,1.0,0.0,0.909091,0.0,0,11,1500.0,143.609104,164.361594,0.777778,11,Cluster 3.0
575.662861,0.545455,0.0,0.0,0.0,3628.692831,0.0,0.0,0.0,0.166667,3,0,3000.0,4582.535303,367.256442,0.5,12,Cluster 2.0
258.148852,1.0,433.2,0.0,433.2,0.0,1.0,0.0,1.0,0.0,0,24,6000.0,229.824503,162.312596,0.0,12,Cluster 3.0
3911.628474,0.875,0.0,0.0,0.0,11951.90332,0.0,0.0,0.0,0.5,40,0,7000.0,7918.877416,905.569605,0.166667,8,Cluster 4.0
4.054657,0.727273,264.02,264.02,0.0,0.0,0.25,0.25,0.0,0.0,0,4,7000.0,274.692435,55.272081,0.111111,12,Cluster 2.0
133.099445,1.0,1170.0,0.0,1170.0,0.0,1.0,0.0,0.9,0.0,0,12,1000.0,1068.502534,161.816503,0.444444,10,Cluster 3.0
238.962984,1.0,2402.64,537.21,1865.43,0.0,1.0,1.0,1.0,0.0,0,48,8500.0,2022.102581,182.612129,1.0,12,Cluster 3.0
23.436171,1.0,329.86,157.0,172.86,0.0,0.916667,0.083333,0.916667,0.0,0,22,5000.0,187.258841,145.813975,0.75,12,Cluster 3.0
2439.976275,1.0,499.59,0.0,499.59,0.0,0.916667,0.0,0.916667,0.0,0,11,2700.0,555.286351,617.276328,0.0,12,Cluster 3.0
2705.026656,1.0,0.0,0.0,0.0,5760.383488,0.0,0.0,0.0,0.416667,9,0,6500.0,1266.3564,743.493119,0.0,12,Cluster 4.0
1127.633173,1.0,422.55,422.55,0.0,150.157754,0.333333,0.333333,0.0,0.083333,1,8,1200.0,167.203806,3078.97554,0.0,12,Cluster 2.0
809.572784,1.0,691.66,691.66,0.0,992.321871,0.333333,0.333333,0.0,0.25,4,4,1500.0,1395.925667,263.711559,0.0,12,Cluster 2.0
413.091214,0.636364,0.0,0.0,0.0,1117.162764,0.0,0.0,0.0,0.083333,4,0,1200.0,258.891518,165.68519,0.0,12,Cluster 2.0
1563.747179,1.0,801.46,601.46,200.0,1029.987801,0.583333,0.583333,0.083333,0.166667,2,17,4000.0,2282.161389,532.846119,0.0,12,Cluster 3.0
330.236089,0.636364,0.0,0.0,0.0,930.459784,0.0,0.0,0.0,0.083333,1,0,6500.0,2048.983642,325.882925,0.2,12,Cluster 2.0
24.479088,1.0,90.0,0.0,90.0,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,128.865057,124.844559,0.0,12,Cluster 2.0
9749.239122,1.0,1552.63,0.0,1552.63,5139.766338,1.0,0.0,1.0,0.416667,12,68,11000.0,2999.648846,4415.280009,0.0,12,Cluster 4.0
1093.522518,1.0,577.12,0.0,577.12,0.0,0.916667,0.0,0.833333,0.0,0,14,1050.0,854.405712,1405.770584,0.0,12,Cluster 3.0
80.198389,0.454545,981.75,459.0,522.75,0.0,0.583333,0.083333,0.5,0.0,0,14,1000.0,1381.850719,58.816069,0.1,12,Cluster 3.0
2220.864979,1.0,2884.42,1327.83,1556.59,0.0,0.75,0.583333,0.666667,0.0,0,46,4500.0,1355.527973,555.596549,0.0,12,Cluster 3.0
1012.841277,0.818182,0.0,0.0,0.0,790.832609,0.0,0.0,0.0,0.333333,11,0,1500.0,2531.648689,447.811073,0.0,12,Cluster 2.0
4285.123888,1.0,4235.03,4235.03,0.0,0.0,0.833333,0.833333,0.0,0.0,0,29,10000.0,1660.32858,1243.967283,0.0,12,Cluster 3.0
1247.423771,1.0,0.0,0.0,0.0,503.562164,0.0,0.0,0.0,0.166667,3,0,1500.0,721.897274,273.128967,0.0,12,Cluster 2.0
6090.522273,1.0,22.16,22.16,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,9000.0,568.7811,30528.4324,0.0,12,Cluster 4.0
1082.33027,1.0,2980.46,657.78,2322.68,0.0,1.0,0.5,1.0,0.0,0,50,6000.0,1116.967993,289.439818,0.0,12,Cluster 3.0
4246.430225,1.0,0.0,0.0,0.0,9270.408108,0.0,0.0,0.0,0.666667,16,0,7000.0,6010.525656,1793.262654,0.083333,12,Cluster 4.0
10599.4423,1.0,4029.24,2926.43,1102.81,0.0,1.0,1.0,1.0,0.0,0,102,12500.0,2343.311066,2351.640064,0.0,12,Cluster 1.0
2905.496627,1.0,1390.48,713.08,677.4,238.324775,0.916667,0.416667,0.75,0.166667,2,33,7000.0,1512.39601,719.28329,0.0,12,Cluster 3.0
44.63179,0.909091,582.6,0.0,582.6,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,854.15178,149.201617,0.545455,12,Cluster 3.0
63.685705,1.0,690.84,0.0,690.84,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,676.624615,171.700116,1.0,12,Cluster 3.0
387.449138,1.0,253.7,253.7,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,3000.0,198.133653,200.73031,0.0,12,Cluster 2.0
1101.792789,1.0,1591.37,1591.37,0.0,447.953652,0.666667,0.666667,0.0,0.166667,2,10,3000.0,699.75547,228.555892,0.0,12,Cluster 3.0
1943.038819,1.0,0.0,0.0,0.0,399.745986,0.0,0.0,0.0,0.166667,4,0,2000.0,748.233144,1155.324802,0.0,12,Cluster 2.0
2302.479845,1.0,0.0,0.0,0.0,861.574218,0.0,0.0,0.0,0.75,9,0,2600.0,0.0,563.1624048,0.0,12,Cluster 4.0
306.90901,1.0,2768.93,1281.14,1487.79,0.0,1.0,0.25,0.916667,0.0,0,23,10500.0,2605.175646,174.261548,0.5,12,Cluster 3.0
2643.343414,1.0,26402.39,22257.39,4145.0,0.0,1.0,1.0,0.333333,0.0,0,114,16500.0,24529.27662,534.032339,1.0,12,Cluster 1.0
59.315679,1.0,145.58,0.0,145.58,0.0,0.833333,0.0,0.833333,0.0,0,11,1000.0,0.0,3720.379789,0.0,12,Cluster 3.0
2620.873322,1.0,450.0,0.0,450.0,1525.378257,0.5,0.0,0.416667,0.166667,7,6,3000.0,981.480493,998.904434,0.0,12,Cluster 2.0
170.019011,0.5,266.6,266.6,0.0,1199.729121,0.166667,0.166667,0.0,0.166667,3,1,2500.0,293.055707,88.589314,0.0,6,Cluster 2.0
1553.505165,1.0,522.0,0.0,522.0,0.0,1.0,0.0,1.0,0.0,0,14,1000.0,472.580919,15584.09742,0.0,12,Cluster 3.0
1329.826951,1.0,1304.96,1304.96,0.0,18.427395,0.25,0.25,0.0,0.083333,1,7,7500.0,625.414678,402.131301,0.0,12,Cluster 2.0
1117.33657,1.0,0.0,0.0,0.0,99.315429,0.0,0.0,0.0,0.25,4,0,1200.0,272.177301,395.344077,0.0,12,Cluster 2.0
50.445122,1.0,685.32,0.0,685.32,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,627.32922,184.185967,0.8,12,Cluster 3.0
114.295749,1.0,109.8,0.0,109.8,0.0,0.75,0.0,0.75,0.0,0,12,1000.0,115.418223,165.03489,0.0,12,Cluster 3.0
300.81906,1.0,0.0,0.0,0.0,1983.897997,0.0,0.0,0.0,0.5,13,0,3000.0,319.716795,168.70599,0.0,12,Cluster 2.0
17.125776,0.727273,95.76,0.0,95.76,0.0,0.583333,0.0,0.583333,0.0,0,7,4000.0,116.956664,135.178047,0.222222,12,Cluster 2.0
894.357857,1.0,1164.0,0.0,1164.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,907.603723,270.413449,0.0,12,Cluster 3.0
1884.083078,1.0,31.66,0.0,31.66,493.377807,0.166667,0.0,0.166667,0.583333,14,2,2000.0,901.067057,547.826691,0.0,12,Cluster 2.0
2478.086158,0.727273,531.48,0.0,531.48,6394.923585,0.333333,0.0,0.25,0.083333,1,7,7000.0,11480.8742,772.60429,0.25,12,Cluster 4.0
67.251991,0.545455,0.0,0.0,0.0,90.56246,0.0,0.0,0.0,0.083333,3,0,500.0,987.785921,78.989438,0.333333,12,Cluster 2.0
3529.587012,1.0,0.0,0.0,0.0,3969.324981,0.0,0.0,0.0,0.666667,14,0,9000.0,3603.147293,1207.117316,0.0,12,Cluster 4.0
348.813275,1.0,0.0,0.0,0.0,27.740449,0.0,0.0,0.0,0.083333,1,0,150.0,804.063354,3727.643932,0.083333,12,Cluster 2.0
5052.910787,1.0,1062.63,343.15,719.48,2687.982848,0.916667,0.5,0.75,0.583333,20,29,6000.0,917.236699,1573.961394,0.0,12,Cluster 4.0
4408.966613,1.0,505.79,112.49,393.3,1601.520906,0.916667,0.166667,0.75,0.416667,5,12,5000.0,1210.835102,1190.58657,0.0,12,Cluster 2.0
772.647723,0.875,0.0,0.0,0.0,970.37112,0.0,0.0,0.0,0.125,1,0,2500.0,125.862157,209.002905,0.0,8,Cluster 2.0
15155.53286,1.0,717.24,717.24,0.0,4718.274895,1.0,1.0,0.0,0.5,7,24,18000.0,4002.194556,3843.924668,0.0,12,Cluster 4.0
1194.651852,1.0,322.29,0.0,322.29,0.0,0.916667,0.0,0.833333,0.0,0,13,1200.0,482.355548,946.189043,0.0,12,Cluster 3.0
341.456099,1.0,2091.44,1242.9,848.54,0.0,1.0,0.5,1.0,0.0,0,38,3000.0,2252.250986,179.459441,0.083333,12,Cluster 3.0
1274.544399,1.0,0.0,0.0,0.0,1269.320949,0.0,0.0,0.0,0.333333,5,0,2500.0,467.950231,480.456473,0.0,12,Cluster 2.0
33.384649,0.909091,109.32,69.32,40.0,0.0,0.5,0.166667,0.25,0.0,0,6,1200.0,163.060103,215.422442,0.0,12,Cluster 2.0
347.997266,0.454545,0.0,0.0,0.0,1224.607415,0.0,0.0,0.0,0.083333,1,0,4500.0,3486.642342,159.204938,0.090909,12,Cluster 2.0
1191.662907,1.0,979.92,849.92,130.0,0.0,0.75,0.416667,0.416667,0.0,0,18,4350.0,278.328435,470.064242,0.0,12,Cluster 3.0
77.45581,1.0,558.28,270.52,287.76,0.0,0.916667,0.25,0.833333,0.0,0,14,8000.0,601.746596,149.982513,0.333333,12,Cluster 3.0
0.0,0.0,609.21,0.0,609.21,0.0,0.9,0.0,0.8,0.0,0,9,1000.0,684.523752,3720.379789,0.0,10,Cluster 3.0
211.35235,1.0,267.34,0.0,267.34,0.0,1.0,0.0,1.0,0.0,0,22,4000.0,153.812692,185.947547,0.0,12,Cluster 3.0
7.992356,1.0,196.66,0.0,196.66,0.0,0.166667,0.0,0.083333,0.0,0,2,7000.0,90.0711,29.862755,0.083333,12,Cluster 2.0
497.919885,1.0,1186.09,397.0,789.09,513.979897,0.916667,0.166667,0.833333,0.333333,8,30,500.0,1487.08197,769.568121,0.0,12,Cluster 3.0
1033.498736,1.0,21.75,0.0,21.75,1238.746947,0.083333,0.0,0.083333,0.333333,5,1,3000.0,255.779858,489.80832,0.0,12,Cluster 2.0
77.653879,1.0,473.62,340.48,133.14,1260.284262,0.5,0.25,0.166667,0.083333,1,6,1800.0,1572.10707,121.46035,0.083333,12,Cluster 2.0
14.58126,0.272727,87.3,0.0,87.3,0.0,0.083333,0.0,0.083333,0.0,0,1,8000.0,669.767901,162.269258,0.75,12,Cluster 2.0
0.0,0.0,176.03,176.03,0.0,0.0,0.125,0.125,0.0,0.0,0,1,7000.0,0.0,707.9444547999999,0.0,8,Cluster 2.0
7.097146,0.636364,78.19,0.0,78.19,0.0,0.583333,0.0,0.5,0.0,0,7,5000.0,63.770059,74.625067,0.5,12,Cluster 2.0
1109.84819,1.0,261.56,182.37,79.19,1192.668467,0.416667,0.333333,0.166667,0.166667,8,8,1200.0,572.817257,697.038439,0.0,12,Cluster 2.0
9.153671,0.272727,126.6,0.0,126.6,0.0,0.5,0.0,0.416667,0.0,0,6,2900.0,134.386353,46.037748,0.0,12,Cluster 2.0
0.0,0.0,420.6,0.0,420.6,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,382.21079,1093.8946958,0.0,12,Cluster 3.0
3478.592472,0.9,0.0,0.0,0.0,3757.973335,0.0,0.0,0.0,0.2,11,0,4000.0,611.537657,1167.341625,0.0,10,Cluster 4.0
1337.107101,1.0,466.67,0.0,466.67,0.0,0.5,0.0,0.416667,0.0,0,15,1500.0,555.683726,577.688088,0.0,12,Cluster 2.0
486.17036,0.545455,0.0,0.0,0.0,1494.441569,0.0,0.0,0.0,0.083333,1,0,1500.0,2945.61949,120.041669,0.181818,12,Cluster 2.0
407.177714,0.909091,4236.36,2325.16,1911.2,0.0,0.833333,0.5,0.75,0.0,0,29,18500.0,3746.674803,167.823077,1.0,12,Cluster 1.0
346.425872,1.0,3463.12,1046.72,2416.4,0.0,1.0,0.5,1.0,0.0,0,66,5000.0,2903.567692,194.327332,0.916667,12,Cluster 3.0
347.226798,1.0,1535.49,1203.69,331.8,0.0,0.9,0.5,0.5,0.0,0,24,1000.0,778.913464,149.966517,0.25,10,Cluster 3.0
2373.308268,1.0,0.0,0.0,0.0,770.923152,0.0,0.0,0.0,0.416667,12,0,2500.0,560.136623,784.228406,0.0,12,Cluster 2.0
2332.392373,1.0,306.36,0.0,306.36,0.0,0.25,0.0,0.166667,0.0,0,3,7000.0,670.376849,627.343242,0.0,12,Cluster 2.0
10915.55075,1.0,0.0,0.0,0.0,23130.82106,0.0,0.0,0.0,0.583333,23,0,15000.0,18341.95467,3127.192305,0.0,12,Cluster 4.0
16.967335,0.181818,2767.85,495.59,2272.26,0.0,1.0,1.0,1.0,0.0,0,36,3000.0,1322.585206,14.012997,0.0,12,Cluster 3.0
101.138672,1.0,1411.82,546.02,865.8,0.0,1.0,1.0,0.833333,0.0,0,42,3500.0,1357.403057,176.899874,0.75,12,Cluster 3.0
1552.687961,1.0,654.16,557.16,97.0,0.0,0.75,0.5,0.583333,0.0,0,21,1500.0,1041.793202,1676.396511,0.0,12,Cluster 3.0
1959.35945,1.0,0.0,0.0,0.0,2757.579869,0.0,0.0,0.0,0.5,6,0,4000.0,1542.366508,460.734661,0.0,12,Cluster 4.0
2882.431664,1.0,0.0,0.0,0.0,130.714887,0.0,0.0,0.0,0.166667,2,0,3000.0,608.839527,1240.347359,0.0,12,Cluster 2.0
1538.569369,1.0,3852.37,2681.99,1170.38,0.0,1.0,0.75,0.75,0.0,0,35,6000.0,3386.915692,393.411779,0.272727,12,Cluster 3.0
2504.312118,1.0,8631.0,6983.43,1647.57,704.155697,1.0,1.0,0.75,0.333333,5,66,5000.0,5705.083777,598.008488,0.0,12,Cluster 1.0
7.146747,0.272727,60.0,0.0,60.0,0.0,0.083333,0.0,0.083333,0.0,0,2,3000.0,231.681868,114.544794,1.0,12,Cluster 2.0
2744.473705,1.0,529.0,529.0,0.0,3082.913762,0.166667,0.166667,0.0,0.416667,7,5,6000.0,914.280246,932.394545,0.0,12,Cluster 4.0
110.400892,1.0,486.72,0.0,486.72,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,278.441988,207.232063,0.1,12,Cluster 3.0
1047.173202,1.0,450.0,0.0,450.0,0.0,0.666667,0.0,0.666667,0.0,0,12,1000.0,503.698541,1256.70522,0.0,12,Cluster 3.0
44.525353,0.142857,554.16,500.0,54.16,292.924759,0.142857,0.142857,0.142857,0.142857,1,3,1200.0,0.0,568.4021712,0.0,7,Cluster 2.0
162.267397,1.0,907.99,907.99,0.0,339.493008,1.0,1.0,0.0,0.166667,2,8,1120.0,1223.617997,75.319725,1.0,6,Cluster 3.0
6493.033342,1.0,447.5,447.5,0.0,1664.47374,0.416667,0.416667,0.0,0.583333,8,6,8000.0,1907.59974,1874.457189,0.0,12,Cluster 4.0
77.32592,1.0,664.51,0.0,664.51,0.0,0.916667,0.0,0.833333,0.0,0,11,2500.0,623.532457,174.762624,1.0,12,Cluster 3.0
2540.711001,1.0,844.38,844.38,0.0,197.620055,0.5,0.5,0.0,0.083333,1,11,7000.0,576.312714,532.652119,0.0,12,Cluster 2.0
5311.877259,1.0,299.94,0.0,299.94,6351.312685,0.75,0.0,0.75,0.416667,12,15,6000.0,7105.878792,3204.78292,0.0,12,Cluster 4.0
229.540018,1.0,84.0,0.0,84.0,304.951421,1.0,0.0,0.833333,0.333333,4,6,1000.0,124.373736,89.753056,0.0,6,Cluster 2.0
7.625765,1.0,110.68,0.0,110.68,0.0,0.166667,0.0,0.166667,0.0,0,3,4000.0,0.0,273.8572086,0.0,12,Cluster 2.0
2762.340044,1.0,2372.98,2372.98,0.0,1465.082446,0.166667,0.166667,0.0,0.083333,1,5,4500.0,659.726225,874.537967,0.0,12,Cluster 2.0
117.063942,0.909091,1035.05,64.9,970.15,0.0,0.75,0.083333,0.666667,0.0,0,10,3000.0,1336.493092,154.164663,0.777778,12,Cluster 3.0
390.008261,1.0,0.0,0.0,0.0,463.287959,0.0,0.0,0.0,0.083333,1,0,2500.0,250.588485,205.177541,0.0,12,Cluster 2.0
1628.591333,1.0,361.0,0.0,361.0,291.278909,0.833333,0.0,0.75,0.166667,2,20,1800.0,1018.197785,684.453198,0.0,12,Cluster 3.0
5873.201628,1.0,146.68,42.66,104.02,2206.510074,0.25,0.083333,0.166667,0.333333,7,5,8000.0,1951.218091,1669.058818,0.0,12,Cluster 4.0
35.550618,1.0,458.15,0.0,458.15,0.0,1.0,0.0,0.909091,0.0,0,22,1000.0,402.170167,158.977495,0.666667,11,Cluster 3.0
141.781912,0.545455,1401.4,0.0,1401.4,0.0,1.0,0.0,1.0,0.0,0,47,1500.0,2759.94906,673.097985,0.0,12,Cluster 3.0
837.950585,1.0,8273.18,2904.89,5368.29,0.0,1.0,1.0,1.0,0.0,0,53,7000.0,7883.621179,208.069929,1.0,12,Cluster 1.0
6008.914524,0.777778,0.0,0.0,0.0,8304.470149,0.0,0.0,0.0,0.333333,9,0,9000.0,1279.301117,1404.889491,0.0,9,Cluster 4.0
2.911999,1.0,347.55,0.0,347.55,0.0,0.25,0.0,0.25,0.0,0,3,5000.0,386.639613,11.802831,0.0,12,Cluster 2.0
592.416944,1.0,6228.01,3454.7,2773.31,0.0,1.0,1.0,1.0,0.0,0,117,4500.0,6052.32316,169.979797,1.0,12,Cluster 1.0
2919.796228,1.0,217.9,118.9,99.0,0.0,1.0,0.083333,1.0,0.0,0,25,7500.0,832.687649,764.627545,0.0,12,Cluster 3.0
1497.129794,1.0,2571.48,1867.92,703.56,0.0,0.833333,0.333333,0.666667,0.0,0,26,2500.0,3177.11973,851.600335,0.0,12,Cluster 3.0
3771.944203,1.0,786.92,299.21,487.71,960.999868,0.333333,0.083333,0.25,0.083333,2,11,4500.0,1857.229391,1430.198661,0.0,12,Cluster 2.0
2270.623981,1.0,1200.0,1200.0,0.0,2629.671395,0.083333,0.083333,0.0,0.333333,9,1,3000.0,967.527752,1172.021803,0.0,12,Cluster 4.0
